propietario|rut|prop_tgr_id|match_score|confidence|margin|is_ambiguous|matched_name|second_best_rut|second_best_score
INMOBILIARIA COLON 2001 S A |96961790-0|E000015117|1.0|HIGH|0.1499|false|INMOBILIARIA COLON 2001 S A||0.8501
INMOBILIARIA COLON 2001 SA|96961790-0|E000015117|1.0|HIGH|0.1499|false|INMOBILIARIA COLON 2001 S A||0.8501
INMOB COLON 4000 LTDA|76625298-2|E000015118|0.8548|MEDIUM|0.0|true|INMOBILIARIA COLON LIMITADA|78257560-0|0.8548
INMOB COLON S A|96992510-9|E000015119|1.0|HIGH|0.1295|false|INMOBILIARIA COLON S A||0.8705
INMOBILIARIA COLON S A |96992510-9|E000015119|1.0|HIGH|0.1295|false|INMOBILIARIA COLON S A||0.8705
SOCIEDAD DE INVERSIONES LOS SAUC|99585880-0|E000015119|0.797|NONE|0.1846|false|SOC DE INVERSIONES LOS SAUCES S A||0.6123
SOCIEDAD DE INVERSIONES LOS TRAPENSES SP|77688929-6|E000015120|0.7904|NONE|0.0|true|INVERSIONES LOS TRAPENSES SPA|76585744-9|0.7904
INMOB COM E INV SAN SEBASTIAN SA|76752990-2|E000015120|0.8998|MEDIUM|0.0|true|INMOBILIARIA E INVERSIONES SAN SEBASTIAN S A|96530740-0|0.8998
INMOB COM EL CERRO DE APOQUINDO SA|76352188-5|E000015121|0.8035|LOW|0.0|true|INMOBILIARIA EL CERRO S.A.|96955920-K|0.8035
INMOB COM STA MARCELA LTDA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOB COMER STA MARCELA LTDA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOB COMERC STA MARCELA LTDA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOB COMERCIAL STA MARCELA LT|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOB COMERCIAL STA MARCELA LTDA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOBI COM STA MARCELA LTDA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOBILIARIA COMERCIAL STA MARCELA|0-0|E000015122|0.7606|NONE|0.0566|false|||0.704
INMOB COM STA VERONICA LTD|0-0|E000015123|0.7344|NONE|0.0035|false|||0.7309
INMOB COMERCIAL CARRENO Y MUNOZ LTD|0-0|E000015124|0.7748|NONE|0.0065|false|||0.7683
INMOB COMERCIAL E INVERSIONES BJ|0-0|E000015125|0.0|NONE|0.0|false|||0.0
INMOB COMERCIAL Y TRANSPORTES 63|0-0|E000015126|0.7449|NONE|0.1123|false|||0.6326
INMOB COMMONWALTH LTDA|0-0|E000015127|0.7174|NONE|0.1113|false|||0.6061
INMOB COMMONWEALTH LTDA|0-0|E000015127|0.7174|NONE|0.1113|false|||0.6061
INMOB COMPANIA 1390 LTDA|77179940-K|E000015128|1.0|HIGH|0.4594|false|INMOBILIARIA COMPANIA 1390 LIMITADA||0.5406
INMOBILIARIA COMPANIA 1390 LIMIT|77179940-K|E000015128|1.0|HIGH|0.4594|false|INMOBILIARIA COMPANIA 1390 LIMITADA||0.5406
INMOBILIARIA COMPANIA 1390 LTDA|77179940-K|E000015128|1.0|HIGH|0.4594|false|INMOBILIARIA COMPANIA 1390 LIMITADA||0.5406
SOCIEDAD DE INVERSIONES MANA S A|76954640-5|E000015128|1.0|HIGH|0.3569|false|SOCIEDAD DE INVERSIONES MANA S.A.||0.6431
INMOB COMPOSTELA LTDA|76099759-5|E000015129|1.0|HIGH|0.2317|false|INMOBILIARIA COMPOSTELA LIMITADA||0.7683
INMOBILIARIA COMPOSTELA LTDA|76099759-5|E000015129|1.0|HIGH|0.2317|false|INMOBILIARIA COMPOSTELA LIMITADA||0.7683
INMOB COMUNIDAD LOS PIRINEOS LTDA|78096560-6|E000015130|0.8764|MEDIUM|0.0122|true|INMOBILIARIA LOS PIRINEOS LIMITADA|77145448-8|0.8641
INMOB COMUNIDAD PIRINEOS LTDA|78096560-6|E000015130|0.8764|MEDIUM|0.0122|true|INMOBILIARIA LOS PIRINEOS LIMITADA|77145448-8|0.8641
INMOB CONCEPTO ZAPIOLA SPA|76558452-3|E000015131|1.0|HIGH|0.1124|false|INMOBILIARIA CONCEPTO ZAPIOLA SPA||0.8876
SOCIEDAD DE INVERSIONES MARIA ES|76113196-6|E000015132|0.8541|MEDIUM|0.1173|false|SOCIEDAD DE INVERSIONES MARIA LIMITADA||0.7368
INMOB CONDE DE LA CONQUISTA LTDA|78060070-5|E000015132|0.87|MEDIUM|0.1405|false|INMOBILIARIA LA CONQUISTA LIMITADA||0.7295
INMOB CONDELL LTDA|76123376-9|E000015133|0.9041|MEDIUM|0.1416|false|INMOBILIARIA PLAZA CONDELL LIMITADA||0.7626
INMOBILIARIA CONDELL LIMITADA|76123376-9|E000015133|0.9041|MEDIUM|0.1416|false|INMOBILIARIA PLAZA CONDELL LIMITADA||0.7626
INMOBILIARIA CONDELL LTDA|76123376-9|E000015133|0.9041|MEDIUM|0.1416|false|INMOBILIARIA PLAZA CONDELL LIMITADA||0.7626
SOCIEDAD DE INVERSIONES MARIA LO|76113196-6|E000015133|0.9089|MEDIUM|0.1423|false|SOCIEDAD DE INVERSIONES MARIA LIMITADA||0.7666
INMOB CONDOR LTDA|79596410-K|E000015134|1.0|HIGH|0.0808|false|INMOBILIARIA CONDOR LIMITADA||0.9192
INMOBILIARIA CONDOR LTDA|79596410-K|E000015134|1.0|HIGH|0.0808|false|INMOBILIARIA CONDOR LIMITADA||0.9192
SOCIEDAD DE INVERSIONES MAYO LIM|77202770-2|E000015135|0.7817|NONE|0.0176|true|SOC DE INVERSIONES MAYA LIMITADA|77827530-9|0.7641
INMOB CONIQUE LTDA|0-0|E000015135|0.6577|NONE|0.032|false|||0.6257
INMOB CONOSUR LTDA|84771900-1|E000015136|1.0|HIGH|0.3183|false|INMOBILIARIA CONOSUR LIMITADA||0.6817
INMOB CONSOLIDADA FE LTDA|0-0|E000015137|0.5466|NONE|0.0235|false|||0.5231
INMOBILIARIA CONSOLIDADA FE LIMI|0-0|E000015137|0.5466|NONE|0.0235|false|||0.5231
INMOBILIARIA CONSOLIDADA FE LTDA|0-0|E000015137|0.5466|NONE|0.0235|false|||0.5231
SOCIEDAD DE INVERSIONES MEDICAS ARAUCARI|76166680-0|E000015137|0.8482|LOW|0.0136|true|SOC DE INVERSIONES MEDICAS LIMITADA|77276129-5|0.8346
INMOB CONST AGSAMETAL LTDA|0-0|E000015138|0.7155|NONE|0.0295|false|||0.686
INMOB CONST AMIGOS DE LA PARVA LTDA|0-0|E000015139|0.709|NONE|0.0|false|||0.709
INMOB CONST E INV RINCONADA S A|0-0|E000015140|0.7718|NONE|0.0|false|||0.7718
INMOB CONST E INV RINCONADA SA|0-0|E000015140|0.7718|NONE|0.0|false|||0.7718
SOCIEDAD DE INVERSIONES MOBILIARIAS E IN|99575910-1|E000015140|0.7816|NONE|0.0395|true|SOC DE INVERSIONES MOBILIARIAS E INMOBILIARIAS SOCIMIN S A|76715015-6|0.7421
SOCIEDAD DE INVERSIONES MONTAU S|76788213-0|E000015141|0.9094|MEDIUM|0.2171|false|SOCIEDAD DE INVERSIONES MONTAU SPA||0.6923
INMOB CONST MUNDO NUEVO LTDA|76352300-4|E000015141|0.8012|LOW|0.0741|false|SOC INMOBILIARIA NUEVO MUNDO LIMITADA||0.7272
INMOB CONST PLAZA LYON|77252614-8|E000015142|0.8604|MEDIUM|0.0661|false|INMOBILIARIA LYON PLAZA SPA||0.7943
INMOB CONST SANTA EMILIA SA|76001339-0|E000015143|0.9029|MEDIUM|0.1367|false|INMOBILIARIA SANTA EMILIA S.A.||0.7661
INMOB CONST STO DOMINGO LTDA|0-0|E000015144|0.733|NONE|0.0|false|||0.733
INMOB CONST TERRACOTA LTDA|0-0|E000015145|0.7436|NONE|0.0993|false|||0.6443
INMOB CONST Y COMERC SN MARCOS L|0-0|E000015146|0.6473|NONE|0.0409|false|||0.6065
INMOB CONSTR BUILTMAN LTDA|0-0|E000015147|0.6266|NONE|0.02|false|||0.6066
INMOB CONSTR LLAIMA LTDA N 2|0-0|E000015148|0.7042|NONE|0.0389|false|||0.6653
INMOB CONSTRUCCIONES E INVERSION|0-0|E000015149|0.0|NONE|0.0|false|||0.0
SOCIEDAD DE INVERSIONES NASER PS|76058758-3|E000015150|0.7866|NONE|0.0382|true|SOCIEDAD DE INVERSIONES NASER PSELI LIMITADA|76216118-4|0.7483
INMOB CONSTRUCTORA E INVERSIONES|0-0|E000015150|0.0|NONE|0.0|false|||0.0
INMOB CONSTRUXA LTDA|0-0|E000015151|0.6289|NONE|0.0195|false|||0.6094
INMOBILIARIA CONSTRUXA LTDA|0-0|E000015151|0.6289|NONE|0.0195|false|||0.6094
INMOB COPIHUE S A|96511950-7|E000015152|1.0|HIGH|0.1924|false|INMOBILIARIA COPIHUE S A||0.8076
INMOBILIARIA COPIHUE S A|96511950-7|E000015152|1.0|HIGH|0.1924|false|INMOBILIARIA COPIHUE S A||0.8076
INMOBILIARIA COPIHUE SA|96511950-7|E000015152|1.0|HIGH|0.1924|false|INMOBILIARIA COPIHUE S A||0.8076
INMOB CORDILLERA LTDA|78874050-6|E000015153|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA LIMITADA|76496200-1|1.0
INMOBILIARIA CORDILLERA LIMITADA|78874050-6|E000015153|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA LIMITADA|76496200-1|1.0
INMOBILIARIA CORDILLERA LTDA|78874050-6|E000015153|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA LIMITADA|76496200-1|1.0
INMOB CORDILLERA MACUL S A|96585680-3|E000015154|0.8956|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|76102634-8|0.8956
INMOB CORDILLERA SA|96585680-3|E000015155|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|76102634-8|1.0
INMOBILIARIA CORDILLERA S A|96585680-3|E000015155|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|76102634-8|1.0
INMOBILIARIA CORDILLERA S A |96585680-3|E000015155|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|76102634-8|1.0
INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|96585680-3|E000015155|1.0|MEDIUM|0.0|true|INMOBILIARIA CORDILLERA SOCIEDAD ANONIMA|76102634-8|1.0
INMOB COREL LTDA|77443790-8|E000015156|1.0|HIGH|0.2595|false|INMOBILIARIA CORES LIMITADA||0.7405
INMOBILIARIA COREL LTDA|77443790-8|E000015156|1.0|HIGH|0.2595|false|INMOBILIARIA CORES LIMITADA||0.7405
INMOBILIARIA CORES LIMITADA|77443790-8|E000015156|1.0|HIGH|0.2595|false|INMOBILIARIA CORES LIMITADA||0.7405
INMOBILIARIA CORES LTDA|77443790-8|E000015156|1.0|HIGH|0.2595|false|INMOBILIARIA CORES LIMITADA||0.7405
INMOBILIARIA CORES LTDA |77443790-8|E000015156|1.0|HIGH|0.2595|false|INMOBILIARIA CORES LIMITADA||0.7405
INMOB CORTES Y AGUILERA CIA|78274170-5|E000015157|0.8427|LOW|0.1092|false|INMOBILIARIA CORTES Y AGUILERA S.A.||0.7336
INMOB COSERSA S A|0-0|E000015158|0.7164|NONE|0.0|false|||0.7164
INMOB COSTA BELLA LTDA|88671000-3|E000015159|1.0|HIGH|0.0945|false|INMOBILIARIA COSTA BELLA LTDA||0.9055
INMOB COSTA ESMERALDA S A|99550960-1|E000015160|0.8988|MEDIUM|0.0|true|INMOBILIARIA ESMERALDA S A|77131098-2|0.8988
INMOB COSTALYON S A|99559360-2|E000015161|1.0|HIGH|0.2803|false|INMOBILIARIA COSTALYON S A||0.7197
INMOB COSTANERA LA DEHESA SA|76217643-2|E000015162|0.8842|MEDIUM|0.0|true|INMOBILIARIA LA DEHESA SA|76311769-3|0.8842
INMOB COSTANERA OFFICE S A|76320697-1|E000015163|0.8858|MEDIUM|0.0|true|INMOBILIARIA COSTANERA S.A.|96613860-2|0.8858
INMOB COTALBIO S A|0-0|E000015164|0.5495|NONE|0.016|false|||0.5335
INMOB COTOPAXI LTDA|76028572-2|E000015165|1.0|HIGH|0.1853|false|INMOBILIARIA COTOPAXI LIMITADA||0.8147
INMOB COVARRUBIAS SA|76607100-7|E000015166|1.0|HIGH|0.1292|false|INMOBILIARIA COVARRUBIAS S.A.||0.8708
INMOB CPK LTDA|0-0|E000015167|0.6994|NONE|0.0|false|||0.6994
INMOB CREVI DELTA SA|76885520-K|E000015168|1.0|HIGH|0.2701|false|INMOB CREVI DELTA SA||0.7299
INMOB CREVI DELTA SA |76885520-K|E000015168|1.0|HIGH|0.2701|false|INMOB CREVI DELTA SA||0.7299
INMOB CRISTINA S A|96983190-2|E000015169|1.0|MEDIUM|0.0|true|INMOBILIARIA SANTA CRISTINA S A|76761005-K|1.0
INMOBILIARIA SANTA CRISTINA S A|96983190-2|E000015169|1.0|MEDIUM|0.0|true|INMOBILIARIA SANTA CRISTINA S A|76761005-K|1.0
INMOBILIARIA SANTA CRISTINA SA|96983190-2|E000015169|1.0|MEDIUM|0.0|true|INMOBILIARIA SANTA CRISTINA S A|76761005-K|1.0
INMOB CRISTOBAL COLON SA|78808420-K|E000015170|1.0|HIGH|0.1295|false|INMOBILIARIA CRISTOBAL COLON SOCIEDAD ANONIMA||0.8705
INMOBILIARIA CRISTOBAL COLON S A|78808420-K|E000015170|1.0|HIGH|0.1295|false|INMOBILIARIA CRISTOBAL COLON SOCIEDAD ANONIMA||0.8705
INMOBILIARIA CRISTOBAL COLON SA|78808420-K|E000015170|1.0|HIGH|0.1295|false|INMOBILIARIA CRISTOBAL COLON SOCIEDAD ANONIMA||0.8705
SOCIEDAD DE INVERSIONES PUGA SER|76059778-3|E000015171|0.7958|NONE|0.1438|false|SOCIEDAD DE INVERSIONES PUGA SERRANO LIMITADA||0.652
INMOB CRONOS LTDA|77744613-4|E000015171|0.8387|LOW|0.052|false|INVERSIONES E INMOBILIARIA CRONOS LIMITADA||0.7867
INMOB CRUZ DE FRAWARD LTDA|0-0|E000015172|0.702|NONE|0.0005|false|||0.7015
INMOB CRUZ DE FROWARD LTDA|0-0|E000015172|0.702|NONE|0.0005|false|||0.7015
INMOBILIARIA CRUZ DE FROWARD LTDA|0-0|E000015172|0.702|NONE|0.0005|false|||0.7015
SOCIEDAD DE INVERSIONES QUILLEN ALTO LIM|76331080-9|E000015173|0.7985|NONE|0.0176|true|SOCIEDAD DE INVERSIONES RIO QUILLEN LIMITADA|77707910-7|0.781
INMOB CRUZ DEL SUR|77428133-9|E000015173|0.9409|MEDIUM|0.0432|true|INMOBILIARIA CRUZ DEL SUR SPA|79862720-1|0.8976
INMOB CRUZ DEL SUR LTDA|79862720-1|E000015174|1.0|MEDIUM|0.0|true|INMOBILIARIA CRUZ DEL SUR LTDA|76001632-2|1.0
INMOB CST ITALIA SA|76164389-4|E000015175|0.8875|MEDIUM|0.1443|false|INMOBILIARIA ITALIA S.A||0.7432
INMOB CST LOS MONJES S A|0-0|E000015176|0.6657|NONE|0.0043|false|||0.6614
INMOB CUATRO DE SETIEMBRE LTDA CPA|0-0|E000015177|0.7287|NONE|0.0456|false|||0.6831
INMOB CUATRO PLUMAS SA|0-0|E000015178|0.7724|NONE|0.0517|false|||0.7206
INMOB CUATRO VIENTOS LTDA|76275747-8|E000015179|1.0|MEDIUM|0.0|true|INMOBILIARIA CUATRO VIENTOS LIMITADA|76720190-7|1.0
INMOBILIARIA CUATRO VIENTOS LIMI|76275747-8|E000015179|1.0|MEDIUM|0.0|true|INMOBILIARIA CUATRO VIENTOS LIMITADA|76720190-7|1.0
INMOBILIARIA CUATRO VIENTOS LIMITADA|76275747-8|E000015179|1.0|MEDIUM|0.0|true|INMOBILIARIA CUATRO VIENTOS LIMITADA|76720190-7|1.0
INMOB CUMBRES DEL CONDOR S A|76416094-0|E000015180|0.8122|LOW|0.0028|true|INMOBILIARIA CUMBRES S.A.|96560690-4|0.8093
INMOB CUMBRES DEL PAINE DOS LTDA|76018421-7|E000015181|0.8385|LOW|0.0237|true|INMOBILIARIA TORRES DEL PAINE DOS LIMITADA|76068817-7|0.8149
INMOB CUMBRES DEL PAINE LTDA|76018421-7|E000015181|0.8385|LOW|0.0237|true|INMOBILIARIA TORRES DEL PAINE DOS LIMITADA|76068817-7|0.8149
INMOB CURIMON LTDA|79985930-0|E000015182|1.0|HIGH|0.3071|false|INMOBILIARIA CURIMON LIMITADA||0.6929
INMOBILIARIA CURIMON LTDA|79985930-0|E000015182|1.0|HIGH|0.3071|false|INMOBILIARIA CURIMON LIMITADA||0.6929
INMOB CYGNUS II LTDA|76848940-8|E000015183|1.0|HIGH|0.1179|false|INMOBILIARIA CYGNUS III LIMITADA||0.8821
INMOBILIARIA CYGNUS III LTDA|76848940-8|E000015183|1.0|HIGH|0.1179|false|INMOBILIARIA CYGNUS III LIMITADA||0.8821
INMOB D URZUA 1825 LTDA|0-0|E000015184|0.6151|NONE|0.018|false|||0.5971
INMOB DAIYA CHILE S A|96579900-1|E000015185|1.0|HIGH|0.2814|false|INMOBILIARIA DAIYA CHILE S A||0.7186
INMOB DAPAL LTDA|0-0|E000015186|0.6428|NONE|0.0137|false|||0.6291
INMOBILIARIA DAPAL LTDA|0-0|E000015186|0.6428|NONE|0.0137|false|||0.6291
INMOB DARIO URZUA 1825 LTDA|0-0|E000015187|0.6603|NONE|0.0015|false|||0.6588
INMOBILIARIA DARIO URZUA 1825 LTDA|0-0|E000015187|0.6603|NONE|0.0015|false|||0.6588
SOCIEDAD DE INVERSIONES ROCK DRI|76145688-1|E000015187|0.7818|NONE|0.1279|false|SOCIEDAD DE INVERSIONES ROCK DRILL LIMITADA||0.6539
INMOB DARIO URZUA 2080|99580320-8|E000015188|0.9496|HIGH|0.1012|false|INMOBILIARIA DARIO URZUA 2080 S A||0.8484
INMOB DARIOURZUA 1825 LTDA|0-0|E000015189|0.5391|NONE|0.0029|false|||0.5363
INMOB DASCH Y CIA LTDA|89779600-7|E000015190|1.0|HIGH|0.2532|false|INMOBILIARIA DASCH Y COMPANIA LIMITADA||0.7468
INMOBILIARIA DASCH Y CIA LTD|89779600-7|E000015190|1.0|HIGH|0.2532|false|INMOBILIARIA DASCH Y COMPANIA LIMITADA||0.7468
INMOBILIARIA DASCH Y CIA LTDA|89779600-7|E000015190|1.0|HIGH|0.2532|false|INMOBILIARIA DASCH Y COMPANIA LIMITADA||0.7468
INMOBILIARIA DASCH Y COMPANIA LI|89779600-7|E000015190|1.0|HIGH|0.2532|false|INMOBILIARIA DASCH Y COMPANIA LIMITADA||0.7468
INMOB DAVILA DE PETRIS Y CIA LTDA|78907560-3|E000015191|1.0|HIGH|0.2392|false|INMOBILIARIA DAVILA DE PETRIS Y COMPANIA LIMITADA||0.7608
INMOBILIARIA DAVILA DE PETRIS Y COMPANIA|78907560-3|E000015191|1.0|HIGH|0.2392|false|INMOBILIARIA DAVILA DE PETRIS Y COMPANIA LIMITADA||0.7608
INMOB DE DEPORTES LA DEHESA S A|92268000-0|E000015192|1.0|HIGH|0.16|false|INMOBILIARIA DE DEPORTES LA DEHESA S A||0.84
INMOBILIARIA DE DEPORTES LA DE|92268000-0|E000015192|1.0|HIGH|0.16|false|INMOBILIARIA DE DEPORTES LA DEHESA S A||0.84
INMOBILIARIA DE DEPORTES LA DEHE|92268000-0|E000015192|1.0|HIGH|0.16|false|INMOBILIARIA DE DEPORTES LA DEHESA S A||0.84
INMOB DE LA FUSTA S A |0-0|E000015194|0.5615|NONE|0.0505|false|||0.511
INMOB DE LA LUZ LTDA|76907720-0|E000015195|1.0|HIGH|0.1436|false|INMOB DE LA LUZ LTDA||0.8564
INMOBILIARIA DE LA LUZ LIMITADA|76907720-0|E000015195|1.0|HIGH|0.1436|false|INMOB DE LA LUZ LTDA||0.8564
INMOB DE QUINTA NORMAL LTDA|89242800-K|E000015196|1.0|HIGH|0.1042|false|INMOBILIARIA DE QUINTA NORMAL LIMITADA||0.8958
INMOBILIARIA DE QUINTA NORMA LTDA|89242800-K|E000015196|1.0|HIGH|0.1042|false|INMOBILIARIA DE QUINTA NORMAL LIMITADA||0.8958
INMOBILIARIA DE QUINTA NORMAL LI|89242800-K|E000015196|1.0|HIGH|0.1042|false|INMOBILIARIA DE QUINTA NORMAL LIMITADA||0.8958
INMOBILIARIA DE QUINTA NORMAL LIMITADA|89242800-K|E000015196|1.0|HIGH|0.1042|false|INMOBILIARIA DE QUINTA NORMAL LIMITADA||0.8958
INMOBILIARIA DE QUINTA NORMAL LTDA|89242800-K|E000015196|1.0|HIGH|0.1042|false|INMOBILIARIA DE QUINTA NORMAL LIMITADA||0.8958
SOCIEDAD DE INVERSIONES SAN MATE|76809876-K|E000015197|0.7932|NONE|0.0|true|SOCIEDAD DE INVERSIONES SAN MATEO SPA|76122404-2|0.7932
INMOB DE RENTAS E INV MONTE BELL|76126990-9|E000015197|0.8332|LOW|0.1294|false|INMOBILIARIA DE RENTAS E INVERSIONES MONTE BELLO LIMITADA||0.7038
INMOB DE SOTOMAYOR S A|96565000-8|E000015198|0.8757|MEDIUM|0.1603|false|INMOBILIARIA SOTOMAYOR SA||0.7154
INMOB DEISA LTDA|76641940-2|E000015199|1.0|MEDIUM|0.0|true|INMOBILIARIA DEIKSA LTDA|76810960-5|1.0
INMOBILIARIA DEIKSA LIMITADA|76641940-2|E000015199|1.0|MEDIUM|0.0|true|INMOBILIARIA DEIKSA LTDA|76810960-5|1.0
INMOBILIARIA DEISA LTDA|76641940-2|E000015199|1.0|MEDIUM|0.0|true|INMOBILIARIA DEIKSA LTDA|76810960-5|1.0
INMOB DEL BOSQUE SUR 831 LTDA|78355240-K|E000015200|0.8128|LOW|0.0|true|INMOBILIARIA DEL SUR LIMITADA|77301146-K|0.8128
SOCIEDAD DE INVERSIONES SANTO TO|77723024-7|E000015201|0.7818|NONE|0.0|true|SOCIEDAD DE INVERSIONES SANTO TOMÁS LIMITADA|76050089-5|0.7818
INMOB DEL BOSQUE SUR LTDA|78355240-K|E000015201|0.8903|MEDIUM|0.0|true|INMOBILIARIA DEL SUR LIMITADA|77301146-K|0.8903
INMOB DEL CERRO S A|96922740-1|E000015202|1.0|HIGH|0.128|false|INMOBILIARIA DEL CERRO S A||0.872
INMOBILIARIA DEL CERRO S A|96922740-1|E000015202|1.0|HIGH|0.128|false|INMOBILIARIA DEL CERRO S A||0.872
INMOB DEL CLAUSTRO S A|0-0|E000015203|0.6168|NONE|0.0215|false|||0.5953
INMOB DEL CLAUSTRO SA|0-0|E000015203|0.6168|NONE|0.0215|false|||0.5953
INMOB DEL PACIFICO S A|96779280-2|E000015204|1.0|MEDIUM|0.0|true|INMOBILIARIA DEL PACIFICO S A|79802720-4|1.0
INMOB DEL RIO LTDA|78757460-2|E000015205|0.8939|MEDIUM|0.0598|false|INMOBILIARIA VILLAR DEL RIO LTDA||0.8341
INMOB DEL SOL LTDA|76262791-4|E000015206|0.9014|MEDIUM|0.0031|true|INMOBILIARIA COSTA DEL SOL LIMITADA|77690220-9|0.8983
INMOBILIARIA DEL SOL LIMITADA|76262791-4|E000015206|0.9014|MEDIUM|0.0031|true|INMOBILIARIA COSTA DEL SOL LIMITADA|77690220-9|0.8983
INMOBILIARIA DEL SOL LTDA|76262791-4|E000015206|0.9014|MEDIUM|0.0031|true|INMOBILIARIA COSTA DEL SOL LIMITADA|77690220-9|0.8983
INMOB DEL SUR S A|96606740-3|E000015207|1.0|MEDIUM|0.0|true|INMOBILIARIA DEL SUR S A|78776450-9|1.0
INMOBILIARIA DEL SUR S A|96606740-3|E000015207|1.0|MEDIUM|0.0|true|INMOBILIARIA DEL SUR S A|78776450-9|1.0
INMOBILIARIA DEL SUR S A |96606740-3|E000015207|1.0|MEDIUM|0.0|true|INMOBILIARIA DEL SUR S A|78776450-9|1.0
INMOB DELSA LTDA|0-0|E000015208|0.7174|NONE|0.0145|false|||0.7029
INMOBILIARIA DELSA LIMITADA|0-0|E000015208|0.7174|NONE|0.0145|false|||0.7029
INMOBILIARIA DELSA LTDA|0-0|E000015208|0.7174|NONE|0.0145|false|||0.7029
SOCIEDAD DE INVERSIONES SOTELO SPA|77581127-7|E000015209|0.8144|LOW|0.0471|true|SOCIEDAD DE INVERSIONES SOTO SPA|76454777-2|0.7673
INMOB DESARROLLO ACTUAL S A|0-0|E000015210|0.7433|NONE|0.0257|false|||0.7176
INMOBILIARIA DESARROLLO ACTUAL S A|0-0|E000015210|0.7433|NONE|0.0257|false|||0.7176
INMOB DESARROLLO FUTURO S A|76410616-4|E000015211|0.8615|MEDIUM|0.0|true|INMOBILIARIA FUTURO SOCIEDAD ANONIMA|76035928-9|0.8615
INMOB DIAGONAL ORIENTE LTDA |76194774-5|E000015212|0.8722|MEDIUM|0.0|true|INMOBILIARIA ORIENTE LIMITADA|96648110-2|0.8722
INMOB DIEGO DE ALMAGRO LTDA |77290472-K|E000015213|1.0|MEDIUM|0.0|true|INMOBILIARIA DIEGO DE ALMAGRO SPA|76026334-6|1.0
INMOBILIARIA DIEGO DE ALMAGRO LI|77290472-K|E000015213|1.0|MEDIUM|0.0|true|INMOBILIARIA DIEGO DE ALMAGRO SPA|76026334-6|1.0
INMOBILIARIA DIEGO DE ALMAGRO LIMITADA|77290472-K|E000015213|1.0|MEDIUM|0.0|true|INMOBILIARIA DIEGO DE ALMAGRO SPA|76026334-6|1.0
INMOBILIARIA DIEGO DE ALMAGRO SPA|77290472-K|E000015213|1.0|MEDIUM|0.0|true|INMOBILIARIA DIEGO DE ALMAGRO SPA|76026334-6|1.0
SOC INMOBILIARIA DIEGO DE ALMAGRO LIMITA|77290472-K|E000015213|1.0|MEDIUM|0.0|true|INMOBILIARIA DIEGO DE ALMAGRO SPA|76026334-6|1.0
INMOB DINAMARCA S A|76389330-8|E000015214|1.0|HIGH|0.287|false|INMOBILIARIA DINAMARCA S.A.||0.713
INMOB DIRECTORIO S A|96609050-2|E000015215|1.0|HIGH|0.1268|false|INMOBILIARIA DIRECTORIO SA||0.8732
INMOB DOMINICOS ORIENTE S A|96775560-5|E000015216|1.0|HIGH|0.1345|false|INMOBILIARIA DOMINICOS ORIENTE S A||0.8655
INMOB DOMINICOS ORIENTE SA|96775560-5|E000015216|1.0|HIGH|0.1345|false|INMOBILIARIA DOMINICOS ORIENTE S A||0.8655
INMOB LOS DOMINICOS ORIENTE S A|96775560-5|E000015216|1.0|HIGH|0.1345|false|INMOBILIARIA DOMINICOS ORIENTE S A||0.8655
INMOB DON ALBERTO S A|96826870-8|E000015217|1.0|HIGH|0.2315|false|INMOBILIARIA DON ALBERTO S A||0.7685
INMOB DON ELEUTERIO IBICE 2 LTDA|76284300-5|E000015218|0.8573|MEDIUM|0.1175|false|INMOBILIARIA DON ELEUTERIO IBICE DOS LIMITADA||0.7397
INMOB DON EMILIANO LTDA |76168575-9|E000015219|1.0|MEDIUM|0.0|true|INMOBILIARIA DONA EMILIA LIMITADA|76584227-1|1.0
INMOBILIARIA DONA EMILIA LIMITAD|76168575-9|E000015219|1.0|MEDIUM|0.0|true|INMOBILIARIA DONA EMILIA LIMITADA|76584227-1|1.0
INMOBILIARIA DONA EMILIA LIMITADA|76168575-9|E000015219|1.0|MEDIUM|0.0|true|INMOBILIARIA DONA EMILIA LIMITADA|76584227-1|1.0
INMOB DON EUGENIO|76134322-K|E000015221|0.8811|MEDIUM|0.1174|false|INMOBILIARIA DON EUGENIO LIMITADA||0.7637
INMOB DON IGNACIO|76690827-6|E000015222|0.9254|MEDIUM|0.0095|true|INMOBILIARIA DON IGNACIO SPA|76048738-4|0.9159
